,user_name,user_nfollower,user_total_likes,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality
805,foxiereview,382.9K,16.2M,7502429256903920914,clio hay joocyee hay cheeryep???,2025-05-09 19:57:12+07:00,2025-06-28 12:09:34+07:00,02:56,629.3K,58.1K,215,1592,6198,"foxiereview, beautybyfoxie",https://www.tiktok.com/@foxiereview/video/7502429256903920914,7.502429369936825e+18,nhạc nền - foxiereview ( ig: foxbyfoxie ),1 videos,foxiereview ( ig: foxie.1june),True
806,foxiereview,,,7502429256903920914,clio hay joocyee hay cheeryep???,2025-05-09 19:57:12+07:00,2025-06-29 07:58:09+07:00,02:56,634K,58.5K,215,1603,6241,"foxiereview, beautybyfoxie",https://www.tiktok.com/@foxiereview/video/7502429256903920914,7.502429369936825e+18,nhạc nền - foxiereview ( ig: foxbyfoxie ),1 videos,foxiereview ( ig: foxie.1june),True
807,foxiereview,382.9K,16.2M,7519832514471628053,son bÃ¹n mÃ  cÃ²n cÃ³ nhÅ© ná»¯a,2025-06-25 17:30:44+07:00,2025-06-26 17:46:43+07:00,00:00,23.5K,1122,20,80,144,"foxiereview, beautybyfoxie",https://www.tiktok.com/@foxiereview/video/7519832514471628053,7.519832558553533e+18,nháº¡c ná»n - foxiereview ( ig: foxie.1june),1 videos,foxiereview ( ig: foxie.1june),True
808,foxiereview,382.9K,16.2M,7519832514471628053,son bùn mà còn có nhũ nữa,2025-06-25 17:30:44+07:00,2025-06-28 12:01:39+07:00,00:00,48.2K,2121,26,147,288,"foxiereview, beautybyfoxie",https://www.tiktok.com/@foxiereview/video/7519832514471628053,7.519832558553533e+18,,,,False
809,foxiereview,,,7519832514471628053,son bùn mà còn có nhũ nữa,2025-06-25 17:30:44+07:00,2025-06-29 07:49:04+07:00,00:00,546000,2293,27,157,308,"foxiereview, beautybyfoxie",https://www.tiktok.com/@foxiereview/video/7519832514471628053,7.519832558553533e+18,nhạc nền - foxiereview ( ig: foxie.1june),1 videos,foxiereview ( ig: foxie.1june),True
810,giangyen_,23.6K,596.9K,7464583929710791943,Cho ngày cuối năm. Một chút thời gian ngồi lại để lắng nghe đứa trẻ bên trong và giữ chặt sơ tâm của mình,2025-01-27 20:18:00+07:00,2025-06-28 10:41:49+07:00,,7686,114,4,3,26,,https://www.tiktok.com/@giangyen_/photo/7464583929710791943,7.411876893622881e+18,オリジナル楽曲 - myu,23.4K videos,myu,False
811,giangyen_,23.7K,598K,7464583929710791943,Cho ngày cuối năm. Một chút thời gian ngồi lại để lắng nghe đứa trẻ bên trong và giữ chặt sơ tâm của mình,2025-01-27 20:18:00+07:00,2025-06-30 06:41:27+07:00,,7725,115,4,3,26,,https://www.tiktok.com/@giangyen_/photo/7464583929710791943,7.411876893622881e+18,オリジナル楽曲 - myu,23.5K videos,myu,False
812,giangyen_,23.7K,598.5K,7464583929710791943,Cho ngày cuối năm. Một chút thời gian ngồi lại để lắng nghe đứa trẻ bên trong và giữ chặt sơ tâm của mình,2025-01-27 20:18:00+07:00,2025-07-01 11:47:31+07:00,,7746,116,4,3,26,,https://www.tiktok.com/@giangyen_/photo/7464583929710791943,7.411876893622881e+18,,23.5K videos,myu,False
813,giangyen_,23.6K,596.9K,7465326934654782740,Kén cá chọn anh 🌸,2025-01-29 20:21:15+07:00,2025-06-28 10:41:28+07:00,,9634,168,1,6,19,,https://www.tiktok.com/@giangyen_/photo/7465326934654782740,7.344361622994161e+18,nhạc nền - Hoa Thư Dance,21.1K videos,Hoa Thư Dance,False
814,giangyen_,23.7K,598K,7465326934654782740,Kén cá chọn anh 🌸,2025-01-29 20:21:15+07:00,2025-06-30 06:41:05+07:00,,9681,168,1,6,19,,https://www.tiktok.com/@giangyen_/photo/7465326934654782740,7.344361622994161e+18,nhạc nền - Hoa Thư Dance,21.1K videos,Hoa Thư Dance,False
815,giangyen_,23.7K,598.6K,7465326934654782740,Kén cá chọn anh 🌸,2025-01-29 20:21:15+07:00,2025-07-01 19:15:49+07:00,,9702,168,1,6,19,,https://www.tiktok.com/@giangyen_/photo/7465326934654782740,7.344361622994161e+18,nhạc nền - Hoa Thư Dance,21.1K videos,Hoa Thư Dance,False
816,giangyen_,23.6K,596.9K,7466068617902296336,,2025-01-31 20:19:21+07:00,2025-06-28 10:41:06+07:00,,11.3K,179,4,6,27,,https://www.tiktok.com/@giangyen_/photo/7466068617902296336,7.401536495544176e+18,nhạc nền - người trẻ sống chill ✩,406 videos,người trẻ sống chill ✩,False
817,giangyen_,23.7K,598K,7466068617902296336,,2025-01-31 20:19:21+07:00,2025-06-30 06:40:36+07:00,,11.4K,180,4,6,27,,https://www.tiktok.com/@giangyen_/photo/7466068617902296336,7.401536495544176e+18,nhạc nền - người trẻ sống chill ✩,413 videos,nguoitre.songchill,False
818,giangyen_,23.7K,598.6K,7466068617902296336,,2025-01-31 20:19:21+07:00,2025-07-01 19:15:29+07:00,,11.4K,181,4,6,27,,https://www.tiktok.com/@giangyen_/photo/7466068617902296336,7.401536495544176e+18,nhạc nền - người trẻ sống chill ✩,427 videos,nguoitre.songchill,False
819,giangyen_,23.6K,596.9K,7467430853782555924,以为所有声响都是你的出现,2025-02-04 12:25:32+07:00,2025-06-28 10:40:41+07:00,00:12,14.5K,202,14,9,48,capcut,https://www.tiktok.com/@giangyen_/video/7467430853782555924,7.044550548695125e+18,原聲 - 台南招財俊寶鍍膜師,19.4K videos,台南招財俊寶,False
820,giangyen_,23.7K,598K,7467430853782555924,以为所有声响都是你的出现,2025-02-04 12:25:32+07:00,2025-06-30 06:40:07+07:00,00:12,14.6K,203,14,9,48,capcut,https://www.tiktok.com/@giangyen_/video/7467430853782555924,7.044550548695125e+18,原聲 - 台南招財俊寶鍍膜師,19.3K videos,台南招財俊寶,False
821,giangyen_,23.7K,598.5K,7467430853782555924,以为所有声响都是你的出现,2025-02-04 12:25:32+07:00,2025-07-01 11:46:17+07:00,00:12,146000,203,14,9,48,capcut,https://www.tiktok.com/@giangyen_/video/7467430853782555924,7.044550548695125e+18,原聲 - 台南招財俊寶鍍膜師,19.3K videos,台南招財俊寶,False
822,giangyen_,23.6K,596.9K,7468656928793644309,,2025-02-07 19:43:19+07:00,2025-06-28 10:40:16+07:00,,14.1K,149,4,6,28,,https://www.tiktok.com/@giangyen_/photo/7468656928793644309,7.318190781621472e+18,souvenir by selena gomez,61.8K videos,4:44,False
823,giangyen_,23.7K,598K,7468656928793644309,,2025-02-07 19:43:19+07:00,2025-06-30 06:39:37+07:00,,14.2K,149,4,6,28,,https://www.tiktok.com/@giangyen_/photo/7468656928793644309,7.318190781621472e+18,souvenir by selena gomez,61.8K videos,4:44,False
824,giangyen_,23.7K,598.6K,7468656928793644309,,2025-02-07 19:43:19+07:00,2025-07-01 19:14:53+07:00,,14.2K,149,4,6,28,,https://www.tiktok.com/@giangyen_/photo/7468656928793644309,7.318190781621472e+18,souvenir by selena gomez,61.8K videos,4:44,False
825,giathilinh,1.6M,56.9M,7470880890910936328,Hậu kì Đấu trường nhan sắc,2025-02-13 19:33:26+07:00,2025-06-27 20:16:43+07:00,02:20,4.1M,19.7K,695,348,597,giathilinh,https://www.tiktok.com/@giathilinh/video/7470880890910936328,7.470881642531311e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
826,giathilinh,1.6M,57M,7470880890910936328,Hậu kì Đấu trường nhan sắc,2025-02-13 19:33:26+07:00,2025-06-29 09:03:03+07:00,02:20,4.1M,19.7K,694,348,597,giathilinh,https://www.tiktok.com/@giathilinh/video/7470880890910936328,7.470881642531311e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
827,giathilinh,1.6M,57M,7470880890910936328,Hậu kì Đấu trường nhan sắc,2025-02-13 19:33:26+07:00,2025-06-30 23:05:49+07:00,02:20,4.1M,19.7K,694,348,597,giathilinh,https://www.tiktok.com/@giathilinh/video/7470880890910936328,7.470881642531311e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
828,giathilinh,1.6M,56.9M,7488685753480809734,Những quán cafe Ngựa Ngựa tại Thailand,2025-04-02 19:05:24+07:00,2025-06-27 20:16:27+07:00,00:53,302.6K,8158,83,288,580,giathilinh,https://www.tiktok.com/@giathilinh/video/7488685753480809734,7.488685759405133e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
829,giathilinh,1.6M,57M,7488685753480809734,Những quán cafe Ngựa Ngựa tại Thailand,2025-04-02 19:05:24+07:00,2025-06-29 09:02:48+07:00,00:53,306.8K,8214,83,288,583,giathilinh,https://www.tiktok.com/@giathilinh/video/7488685753480809734,7.488685759405133e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
830,giathilinh,1.6M,57M,7488685753480809734,Những quán cafe Ngựa Ngựa tại Thailand,2025-04-02 19:05:24+07:00,2025-06-30 23:05:33+07:00,00:53,309K,8260,83,290,585,giathilinh,https://www.tiktok.com/@giathilinh/video/7488685753480809734,7.488685759405133e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
831,giathilinh,1.6M,56.9M,7490559481898634504,Cafe Thái Lan gì chưa người đẹp !,2025-04-07 20:16:25+07:00,2025-06-27 20:16:11+07:00,00:47,174.2K,1682,59,37,104,giathilinh,https://www.tiktok.com/@giathilinh/video/7490559481898634504,7.490559523577482e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
832,giathilinh,1.6M,57M,7490559481898634504,Cafe Thái Lan gì chưa người đẹp !,2025-04-07 20:16:25+07:00,2025-06-29 09:02:31+07:00,00:47,177.2K,1696,59,37,108,giathilinh,https://www.tiktok.com/@giathilinh/video/7490559481898634504,7.490559523577482e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
833,giathilinh,1.6M,57M,7490559481898634504,Cafe Thái Lan gì chưa người đẹp !,2025-04-07 20:16:25+07:00,2025-06-30 23:05:17+07:00,00:47,178.5K,1705,59,37,108,giathilinh,https://www.tiktok.com/@giathilinh/video/7490559481898634504,7.490559523577482e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
834,giathilinh,1.6M,56.9M,7494243031395159314,Mỗi lần bước vào một nhà hàng ở Bangkok là như đi thử vai:,2025-04-17 18:30:28+07:00,2025-06-27 20:15:54+07:00,01:07,144.3K,1897,19,17,58,,https://www.tiktok.com/@giathilinh/video/7494243031395159314,7.494243151692025e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
835,giathilinh,1.6M,57M,7494243031395159314,Mỗi lần bước vào một nhà hàng ở Bangkok là như đi thử vai:,2025-04-17 18:30:28+07:00,2025-06-29 09:02:09+07:00,01:07,147.6K,1916,19,17,59,,https://www.tiktok.com/@giathilinh/video/7494243031395159314,7.494243151692025e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
836,giathilinh,1.6M,57M,7494243031395159314,Mỗi lần bước vào một nhà hàng ở Bangkok là như đi thử vai:,2025-04-17 18:30:28+07:00,2025-06-30 23:05:02+07:00,01:07,149.2K,1925,19,17,60,,https://www.tiktok.com/@giathilinh/video/7494243031395159314,7.494243151692025e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
837,giathilinh,1.6M,56.9M,7520135319233121543,Một mẫu thiết kế mới - Kiêu kỳ - Hơi đanh đá nhưng vẫn rất Fashion,2025-06-26 13:05:46+07:00,2025-06-27 20:10:28+07:00,01:16,748.8K,24.9K,182,465,808,giathilinh,https://www.tiktok.com/@giathilinh/video/7520135319233121543,7.520135433679523e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
838,giathilinh,1.6M,57M,7520135319233121543,Một mẫu thiết kế mới - Kiêu kỳ - Hơi đanh đá nhưng vẫn rất Fashion,2025-06-26 13:05:46+07:00,2025-06-29 08:55:55+07:00,01:16,1.3M,45.2K,244,828,1488,giathilinh,https://www.tiktok.com/@giathilinh/video/7520135319233121543,7.520135433679523e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
839,giathilinh,1.6M,57M,7520135319233121543,Một mẫu thiết kế mới - Kiêu kỳ - Hơi đanh đá nhưng vẫn rất Fashion,2025-06-26 13:05:46+07:00,2025-06-30 22:59:03+07:00,01:16,1.5M,53.5K,301,948,1755,giathilinh,https://www.tiktok.com/@giathilinh/video/7520135319233121543,7.520135433679523e+18,nhạc nền - Gia Thị Linh,1 videos,Gia Thị Linh,True
840,glambaby_,174.6K,6.2M,7459062128360639762,"GÃ³c khoe máº½, mÃ  máº¹ xinh hÆ¡n ð",2025-01-12 23:10:36+07:00,2025-06-26 14:49:00+07:00,00:22,30K,1809,2,9,30,capcut,https://www.tiktok.com/@glambaby_/video/7459062128360639762,7.434891661454413e+18,nháº¡c ná»n - PhÆ°Æ¡ng Lan,2653 videos,Yflan,False
841,glambaby_,174.5K,6.2M,7459062128360639762,"Góc khoe mẽ, mà mẹ xinh hơn 😆",2025-01-12 23:10:36+07:00,2025-06-28 03:32:21+07:00,00:22,30K,1809,2,9,30,capcut,https://www.tiktok.com/@glambaby_/video/7459062128360639762,7.434891661454413e+18,nhạc nền - Phương Lan,2663 videos,Yflan,False
842,glambaby_,174.5K,6.2M,7459062128360639762,"Góc khoe mẽ, mà mẹ xinh hơn 😆",2025-01-12 23:10:36+07:00,2025-06-30 02:24:54+07:00,00:22,30.1K,1809,2,9,30,capcut,https://www.tiktok.com/@glambaby_/video/7459062128360639762,7.434891661454413e+18,nhạc nền - Phương Lan,2660 videos,Yflan,False
843,glambaby_,174.6K,6.2M,7459736276795657490,Ko lens ko mi layout ÄÆ¡n giáº£n mÃ  tháº¥y Äáº¹p ngang ð¥²,2025-01-14 18:46:38+07:00,2025-06-26 14:48:44+07:00,00:34,33.7K,1209,13,13,118,"thuvienmakeup, maybelline",https://www.tiktok.com/@glambaby_/video/7459736276795657490,7.290258668908908e+18,Love story orchestra,625.1K videos,Royals&Media,False
844,glambaby_,174.5K,6.2M,7459736276795657490,Ko lens ko mi layout đơn giản mà thấy đẹp ngang 🥲,2025-01-14 18:46:38+07:00,2025-06-28 03:31:55+07:00,00:34,33.7K,1211,14,13,118,"thuvienmakeup, maybelline",https://www.tiktok.com/@glambaby_/video/7459736276795657490,7.290258668908908e+18,,,Royals&Media,False
845,glambaby_,174.5K,6.2M,7459736276795657490,Ko lens ko mi layout đơn giản mà thấy đẹp ngang 🥲,2025-01-14 18:46:38+07:00,2025-06-30 02:24:26+07:00,00:34,33.8K,1212,12,13,118,"thuvienmakeup, maybelline",https://www.tiktok.com/@glambaby_/video/7459736276795657490,7.290258668908908e+18,Love story orchestra,626.8K videos,Royals&Media,False
846,glambaby_,174.6K,6.2M,7469718744391027976,ChÃºt rÃ¡m náº¯ng giá»¯a mÃ¹a ÄÃ´ng =))),2025-02-10 16:23:43+07:00,2025-06-26 14:48:31+07:00,00:53,17.4K,552,12,7,26,"thuvienmakeup, maybelline, sunkisser",https://www.tiktok.com/@glambaby_/video/7469718744391027976,7.469718856752287e+18,original sound - Bao Yen Tr,1 videos,Bao Yen Tr,True
847,glambaby_,174.5K,6.2M,7469718744391027976,Chút rám nắng giữa mùa đông =))),2025-02-10 16:23:43+07:00,2025-06-28 03:31:32+07:00,00:53,17.5K,553,12,7,26,"thuvienmakeup, maybelline, sunkisser",https://www.tiktok.com/@glambaby_/video/7469718744391027976,7.469718856752287e+18,original sound - Bao Yen Tr,1 videos,Bao Yen Tr,True
848,glambaby_,174.5K,6.2M,7469718744391027976,Chút rám nắng giữa mùa đông =))),2025-02-10 16:23:43+07:00,2025-06-30 02:24:05+07:00,00:53,17.5K,553,12,7,26,"thuvienmakeup, maybelline, sunkisser",https://www.tiktok.com/@glambaby_/video/7469718744391027976,7.469718856752287e+18,original sound - Bao Yen Tr,1 videos,Bao Yen Tr,True
849,glambaby_,174.6K,6.2M,7472028506134727944,Dnay bá» dÃ¡n mi giáº£ rá»i ðââï¸,2025-02-16 21:46:46+07:00,2025-06-26 14:48:14+07:00,00:07,19.7K,656,5,26,59,,https://www.tiktok.com/@glambaby_/video/7472028506134727944,7.442715814395989e+18,Kairo Keyz Im On One,34.5K videos,TOBISWAG,False
850,glambaby_,174.5K,6.2M,7472028506134727944,Dnay bỏ dán mi giả rồi 🙂‍↔️,2025-02-16 21:46:46+07:00,2025-06-28 03:31:15+07:00,00:07,19.7K,656,5,26,59,,https://www.tiktok.com/@glambaby_/video/7472028506134727944,7.442715814395989e+18,Kairo Keyz Im On One,34.6K videos,TOBISWAG,False
851,glambaby_,174.5K,6.2M,7472028506134727944,Dnay bỏ dán mi giả rồi 🙂‍↔️,2025-02-16 21:46:46+07:00,2025-06-30 02:23:39+07:00,00:07,19.8K,657,5,26,59,,https://www.tiktok.com/@glambaby_/video/7472028506134727944,7.442715814395989e+18,Kairo Keyz Im On One,34.7K videos,TOBISWAG,False
852,glambaby_,174.6K,6.2M,7473074862118964498,with,2025-02-19 17:27:10+07:00,2025-06-26 14:48:01+07:00,00:50,16.6K,312,12,26,10,"stitch, merzy",https://www.tiktok.com/@glambaby_/video/7473074862118964498,7.473074953387052e+18,original sound - Bao Yen Tr,1 videos,Bao Yen Tr,True
853,glambaby_,174.5K,6.2M,7473074862118964498,with,2025-02-19 17:27:10+07:00,2025-06-28 03:30:58+07:00,00:50,16.6K,313,12,26,10,"stitch, merzy",https://www.tiktok.com/@glambaby_/video/7473074862118964498,7.473074953387052e+18,original sound - Bao Yen Tr,1 videos,Bao Yen Tr,True
854,glambaby_,174.5K,6.2M,7473074862118964498,with,2025-02-19 17:27:10+07:00,2025-06-30 02:23:19+07:00,00:50,16.7K,313,12,26,10,"stitch, merzy",https://www.tiktok.com/@glambaby_/video/7473074862118964498,7.473074953387052e+18,original sound - Bao Yen Tr,1 videos,Bao Yen Tr,True
855,hachanhsaneee,1661,8552,7520489839368637704,Tiểu thư và 2 chàng vệ sĩ à =)),2025-06-27 12:01:29+07:00,2025-06-28 12:26:10+07:00,00:20,374,42,12,2,0,"viral, xuhuong",https://www.tiktok.com/@hachanhsaneee/video/7520489839368637704,7.520489866958851e+18,,,,False
856,hachanhsaneee,1705,8898,7520489839368637704,Tiểu thư và 2 chàng vệ sĩ à =)),2025-06-27 12:01:29+07:00,2025-06-30 18:15:12+07:00,00:20,661,48,12,2,0,"viral, xuhuong",https://www.tiktok.com/@hachanhsaneee/video/7520489839368637704,7.520489866958851e+18,nhạc nền - Hà Chanh Sả 🍋,1 videos,Hà Chanh Sả 🍋,True
857,hachanhsaneee,1718,9074,7520489839368637704,Tiểu thư và 2 chàng vệ sĩ à =)),2025-06-27 12:01:29+07:00,2025-07-01 21:03:05+07:00,00:20,762,49,12,2,0,"viral, xuhuong",https://www.tiktok.com/@hachanhsaneee/video/7520489839368637704,7.520489866958851e+18,nhạc nền - Hà Chanh Sả 🍋,1 videos,Hà Chanh Sả 🍋,True
858,haen826592,11.2K,445.7K,7513044593659743506,Định khoát thêm blazer nữa,2025-06-07 10:30:08+07:00,2025-06-27 20:09:57+07:00,00:12,43.2K,832,35,7,15,"learnontiktok, outfitcheck, xuhuongtiktok, review",https://www.tiktok.com/@haen826592/video/7513044593659743506,7.488342737480994e+18,nhạc nền - 𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,162.3K videos,𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,False
859,haen826592,11.4K,451.5K,7513044593659743506,Định khoát thêm blazer nữa,2025-06-07 10:30:08+07:00,2025-06-29 08:54:06+07:00,00:12,43.5K,834,35,7,15,"learnontiktok, outfitcheck, xuhuongtiktok, review",https://www.tiktok.com/@haen826592/video/7513044593659743506,7.488342737480994e+18,nhạc nền - 𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,163.1K videos,𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,False
860,haen826592,11.4K,454.8K,7513044593659743506,Định khoát thêm blazer nữa,2025-06-07 10:30:08+07:00,2025-06-30 22:56:38+07:00,00:12,43.6K,837,35,7,15,"learnontiktok, outfitcheck, xuhuongtiktok, review",https://www.tiktok.com/@haen826592/video/7513044593659743506,7.488342737480994e+18,nhạc nền - 𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,163.7K videos,𝘼𝙧𝙞𝙨 𝙈𝙪𝙨𝙞𝙘,False
861,haen826592,11.2K,445.7K,7513432152663395602,Váy nhà,2025-06-08 11:34:04+07:00,2025-06-27 20:09:42+07:00,00:14,178.2K,1821,48,40,23,"learnontiktok, outfitcheck, xuhuongtiktok, review",https://www.tiktok.com/@haen826592/video/7513432152663395602,7.482259844502654e+18,Đang mơ tiếp viên hàng không,8246 videos,𝗗𝗞 𝗠𝗨𝗦𝗜𝗖,False
862,haen826592,11.4K,451.5K,7513432152663395602,Váy nhà,2025-06-08 11:34:04+07:00,2025-06-29 08:53:47+07:00,00:14,181.2K,1849,48,40,24,"learnontiktok, outfitcheck, xuhuongtiktok, review",https://www.tiktok.com/@haen826592/video/7513432152663395602,7.482259844502654e+18,Đang mơ tiếp viên hàng không,8237 videos,𝗗𝗞 𝗠𝗨𝗦𝗜𝗖,False
863,haen826592,11.4K,454.8K,7513432152663395602,Váy nhà,2025-06-08 11:34:04+07:00,2025-06-30 22:56:20+07:00,00:14,182.4K,1867,48,40,26,"learnontiktok, outfitcheck, xuhuongtiktok, review",https://www.tiktok.com/@haen826592/video/7513432152663395602,7.482259844502654e+18,Đang mơ tiếp viên hàng không,8235 videos,𝗗𝗞 𝗠𝗨𝗦𝗜𝗖,False
864,haen826592,11.2K,445.7K,7520116703297015058,,2025-06-26 11:53:32+07:00,2025-06-27 20:04:20+07:00,,80.4K,2485,107,50,85,"outfitcheck, learnontiktok, review, xuhuongtiktok",https://www.tiktok.com/@haen826592/photo/7520116703297015058,7.503930693132242e+18,Mua full lh zl tiểu sử,3915 videos,DJ ZENDA ⚕️,False
865,haen826592,11.4K,451.5K,7520116703297015058,,2025-06-26 11:53:32+07:00,2025-06-29 08:46:06+07:00,,98.5K,2979,116,55,108,"outfitcheck, learnontiktok, review, xuhuongtiktok",https://www.tiktok.com/@haen826592/photo/7520116703297015058,7.503930693132242e+18,Mua full lh zl tiểu sử,5132 videos,DJ ZENDA ⚕️,False
866,haen826592,11.4K,454.8K,7520116703297015058,,2025-06-26 11:53:32+07:00,2025-06-30 22:49:33+07:00,,101.9K,3082,116,56,117,"outfitcheck, learnontiktok, review, xuhuongtiktok",https://www.tiktok.com/@haen826592/photo/7520116703297015058,7.503930693132242e+18,Mua full lh zl tiểu sử,6547 videos,DJ ZENDA ⚕️,False
867,haen826592,11.2K,445.7K,7520136535140863250,Sợ gì kh đi ??,2025-06-26 13:10:29+07:00,2025-06-27 20:04:06+07:00,00:13,73.8K,1946,63,62,52,"outfitcheck, learnontiktok, review, xuhuongtiktok",https://www.tiktok.com/@haen826592/video/7520136535140863250,7.485375755964845e+18,nhạc nền - ghét nhất là đứa tên QQQQ🤫,30.4K videos,🥴➡️⬆️⬅️,False
868,haen826592,11.4K,451.5K,7520136535140863250,Sợ gì kh đi ??,2025-06-26 13:10:29+07:00,2025-06-29 08:45:42+07:00,00:13,97.5K,2548,80,80,67,"outfitcheck, learnontiktok, review, xuhuongtiktok",https://www.tiktok.com/@haen826592/video/7520136535140863250,7.485375755964845e+18,nhạc nền - ghét nhất là đứa tên QQQQ🤫,30.4K videos,🥴➡️⬆️⬅️,False
869,haen826592,11.4K,454.8K,7520136535140863250,Sợ gì kh đi ??,2025-06-26 13:10:29+07:00,2025-06-30 22:49:17+07:00,00:13,106.2K,2763,85,92,74,"outfitcheck, learnontiktok, review, xuhuongtiktok",https://www.tiktok.com/@haen826592/video/7520136535140863250,7.485375755964845e+18,nhạc nền - ghét nhất là đứa tên QQQQ🤫,30.3K videos,🥴➡️⬆️⬅️,False
870,halinhofficial,5.7M,127.5M,7499437674617408775,,2025-05-01 18:28:20+07:00,2025-06-26 16:34:10+07:00,02:14,4.6M,237.9K,1661,6594,30.2K,"halinhofficial, reviewlamdep, serum, duongtrang",https://www.tiktok.com/@halinhofficial/video/7499437674617408775,7.499438007171206e+18,nháº¡c ná»n - Ha Linh Official,4 videos,Ha Linh Official,True
871,halinhofficial,5.7M,127.5M,7499437674617408775,,2025-05-01 18:28:20+07:00,2025-06-28 10:19:07+07:00,02:14,4.7M,239.7K,1670,6647,30.4K,"halinhofficial, reviewlamdep, serum, duongtrang",https://www.tiktok.com/@halinhofficial/video/7499437674617408775,7.499438007171206e+18,nhạc nền - Ha Linh Official,4 videos,Ha Linh Official,True
872,halinhofficial,5.7M,127.6M,7499437674617408775,,2025-05-01 18:28:20+07:00,2025-06-30 06:09:51+07:00,02:14,4.7M,241.7K,1677,6716,30.7K,"halinhofficial, reviewlamdep, serum, duongtrang",https://www.tiktok.com/@halinhofficial/video/7499437674617408775,7.499438007171206e+18,nhạc nền - Ha Linh Official,4 videos,Ha Linh Official,True
873,halinhofficial,5.7M,127.5M,7499783867050593543,MÃ­t gren Äáº¿n tá»« Nghá» Annnn,2025-05-02 16:51:45+07:00,2025-06-26 16:33:50+07:00,00:20,1.2M,58.6K,592,496,724,capcut,https://www.tiktok.com/@halinhofficial/video/7499783867050593543,7.488971952569454e+18,nháº¡c ná»n - â¤ï¸Thu Há»ng â¤ï¸,3188 videos,â¤ï¸Thu Há»ng â¤ï¸,False
874,halinhofficial,5.7M,127.5M,7499783867050593543,Mít gren đến từ Nghệ Annnn,2025-05-02 16:51:45+07:00,2025-06-28 10:18:43+07:00,00:20,1.2M,58.7K,592,498,726,capcut,https://www.tiktok.com/@halinhofficial/video/7499783867050593543,7.488971952569454e+18,,,,False
875,halinhofficial,5.7M,127.6M,7499783867050593543,Mít gren đến từ Nghệ Annnn,2025-05-02 16:51:45+07:00,2025-06-30 06:09:19+07:00,00:20,1.2M,58.8K,592,498,725,capcut,https://www.tiktok.com/@halinhofficial/video/7499783867050593543,7.488971952569454e+18,nhạc nền - ❤️Thu Hồng ❤️,3185 videos,❤️Thu Hồng ❤️,False
876,halinhofficial,5.7M,127.5M,7501994779874725138,"SUPER LIVE 20H 15.5: HÃ BUNG XOÃ, DEAL Cá»°C ÄÃ !!!",2025-05-08 15:51:13+07:00,2025-06-26 16:33:31+07:00,01:04,6.3M,144K,2356,11.6K,3320,"halinhofficial, superlive, halinhlivestream, livestream, fyp, xhtiktok, 155",https://www.tiktok.com/@halinhofficial/video/7501994779874725138,6.849968592285338e+18,Very cute melody by marimba tone(39813),7.5M videos,truckan40,False
877,halinhofficial,5.7M,127.5M,7501994779874725138,"SUPER LIVE 20H 15.5: HÈ BUNG XOÃ, DEAL CỰC ĐÃ !!!",2025-05-08 15:51:13+07:00,2025-06-28 10:18:21+07:00,01:04,6.3M,144.2K,2354,11.6K,3316,"halinhofficial, superlive, halinhlivestream, livestream, fyp, xhtiktok, 155",https://www.tiktok.com/@halinhofficial/video/7501994779874725138,6.849968592285338e+18,Very cute melody by marimba tone(39813),7.5M videos,truckan40,False
878,halinhofficial,5.7M,127.6M,7501994779874725138,"SUPER LIVE 20H 15.5: HÈ BUNG XOÃ, DEAL CỰC ĐÃ !!!",2025-05-08 15:51:13+07:00,2025-06-30 06:08:48+07:00,01:04,6.4M,144.3K,2355,11.6K,3321,"halinhofficial, superlive, halinhlivestream, livestream, fyp, xhtiktok, 155",https://www.tiktok.com/@halinhofficial/video/7501994779874725138,6.849968592285338e+18,Very cute melody by marimba tone(39813),7.5M videos,truckan40,False
