Unnamed: 0,user_name,user_nfollower,user_total_likes,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality,vid_desc_clean,vid_hashtags_normalized,hashtag_count,vid_duration_sec,vid_existtime_hrs,post_hour,post_day
1323,ngockhanh_review,49800.0,395400.0,7350205641849539841,Em này thì quá hot rồi đúng không cả nhà 🥰,2024-03-25 21:51:50+07:00,2025-06-25 03:07:03+07:00,00:53,61500.0,1122.0,17,290.0,216.0,"dalba, dalbavn, kcndalba, halago",https://www.tiktok.com/@ngockhanh_review/video/7350205641849539841,7.350205709394857e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,hot,"['dalba', 'dalbavn', 'kcndalba', 'halago']",4,53.0,10949.253611111111,21,Monday
1324,ngockhanh_review,49800.0,395400.0,7350205641849539841,Em này thì quá hot rồi đúng không cả nhà 🥰,2024-03-25 21:51:50+07:00,2025-06-25 20:56:10+07:00,00:53,61500.0,1122.0,17,290.0,216.0,"dalba, dalbavn, kcndalba, halago",https://www.tiktok.com/@ngockhanh_review/video/7350205641849539841,7.350205709394857e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,hot,"['dalba', 'dalbavn', 'kcndalba', 'halago']",4,53.0,10967.072222222225,21,Monday
1325,ngockhanh_review,49800.0,395400.0,7350205641849539841,Em này thì quá hot rồi đúng không cả nhà 🥰,2024-03-25 21:51:50+07:00,2025-06-27 02:32:20+07:00,00:53,61500.0,1122.0,17,290.0,216.0,"dalba, dalbavn, kcndalba, halago",https://www.tiktok.com/@ngockhanh_review/video/7350205641849539841,7.350205709394857e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,hot,"['dalba', 'dalbavn', 'kcndalba', 'halago']",4,53.0,10996.675,21,Monday
1326,ngockhanh_review,49800.0,395400.0,7350208277071793410,Trắng lên là auto xinh nha mấy bà,2024-03-25 22:02:04+07:00,2025-06-25 03:06:54+07:00,00:00,43300.0,724.0,8,108.0,242.0,"lachicheese, kemface24h, tongcongtylachicheese, mypham, skincare, sale",https://www.tiktok.com/@ngockhanh_review/video/7350208277071793410,7.35020835989737e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Trắng auto xinh nha mấy,"['lachicheese', 'kemface24h', 'tongcongtylachicheese', 'mypham', 'skincare', 'sale']",6,0.0,10949.080555555556,22,Monday
1327,ngockhanh_review,49800.0,395400.0,7350208277071793410,Trắng lên là auto xinh nha mấy bà,2024-03-25 22:02:04+07:00,2025-06-25 20:56:01+07:00,00:00,43300.0,724.0,8,108.0,242.0,"lachicheese, kemface24h, tongcongtylachicheese, mypham, skincare, sale",https://www.tiktok.com/@ngockhanh_review/video/7350208277071793410,7.35020835989737e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Trắng auto xinh nha mấy,"['lachicheese', 'kemface24h', 'tongcongtylachicheese', 'mypham', 'skincare', 'sale']",6,0.0,10966.899166666666,22,Monday
1328,ngockhanh_review,49800.0,395400.0,7350208277071793410,Trắng lên là auto xinh nha mấy bà,2024-03-25 22:02:04+07:00,2025-06-27 02:32:07+07:00,00:00,43300.0,724.0,8,108.0,242.0,"lachicheese, kemface24h, tongcongtylachicheese, mypham, skincare, sale",https://www.tiktok.com/@ngockhanh_review/video/7350208277071793410,7.35020835989737e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Trắng auto xinh nha mấy,"['lachicheese', 'kemface24h', 'tongcongtylachicheese', 'mypham', 'skincare', 'sale']",6,0.0,10996.500833333334,22,Monday
1329,ngockhanh_review,49800.0,395400.0,7350648787813076226,Đừng quên chăm dưỡng tóc nha các nàng 😘,2024-03-27 02:31:28+07:00,2025-06-25 03:06:39+07:00,00:43,42500.0,932.0,7,306.0,206.0,"daugoimiuzin, daugoinuochoadatanghuong, miuzin",https://www.tiktok.com/@ngockhanh_review/video/7350648787813076226,7.350648824937254e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Đừng quên chăm dưỡng tóc nha nàng,"['daugoimiuzin', 'daugoinuochoadatanghuong', 'miuzin']",3,43.0,10920.586388888889,2,Wednesday
1330,ngockhanh_review,49800.0,395400.0,7350648787813076226,Đừng quên chăm dưỡng tóc nha các nàng 😘,2024-03-27 02:31:28+07:00,2025-06-25 20:55:47+07:00,00:43,42500.0,932.0,7,306.0,206.0,"daugoimiuzin, daugoinuochoadatanghuong, miuzin",https://www.tiktok.com/@ngockhanh_review/video/7350648787813076226,7.350648824937254e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Đừng quên chăm dưỡng tóc nha nàng,"['daugoimiuzin', 'daugoinuochoadatanghuong', 'miuzin']",3,43.0,10938.405277777778,2,Wednesday
1331,ngockhanh_review,49800.0,395400.0,7350648787813076226,Đừng quên chăm dưỡng tóc nha các nàng 😘,2024-03-27 02:31:28+07:00,2025-06-27 02:31:51+07:00,00:43,42500.0,932.0,7,306.0,206.0,"daugoimiuzin, daugoinuochoadatanghuong, miuzin",https://www.tiktok.com/@ngockhanh_review/video/7350648787813076226,7.350648824937254e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Đừng quên chăm dưỡng tóc nha nàng,"['daugoimiuzin', 'daugoinuochoadatanghuong', 'miuzin']",3,43.0,10968.006388888887,2,Wednesday
1332,ngockhanh_review,49800.0,395400.0,7351260356557262082,Chăm da cùng Khánh nha 🥰,2024-03-28 18:04:40+07:00,2025-06-25 03:06:30+07:00,00:43,52900.0,974.0,14,106.0,185.0,"ulvskin23, simplevietnam, ulv23",https://www.tiktok.com/@ngockhanh_review/video/7351260356557262082,7.351260395744546e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Chăm da Khánh_nha,"['ulvskin23', 'simplevietnam', 'ulv23']",3,43.0,10881.030555555555,18,Thursday
1333,ngockhanh_review,49800.0,395400.0,7351260356557262082,Chăm da cùng Khánh nha 🥰,2024-03-28 18:04:40+07:00,2025-06-25 20:55:39+07:00,00:43,52900.0,974.0,14,106.0,185.0,"ulvskin23, simplevietnam, ulv23",https://www.tiktok.com/@ngockhanh_review/video/7351260356557262082,7.351260395744546e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Chăm da Khánh_nha,"['ulvskin23', 'simplevietnam', 'ulv23']",3,43.0,10898.84972222222,18,Thursday
1334,ngockhanh_review,49800.0,395400.0,7351260356557262082,Chăm da cùng Khánh nha 🥰,2024-03-28 18:04:40+07:00,2025-06-27 02:31:41+07:00,00:43,52900.0,974.0,14,106.0,185.0,"ulvskin23, simplevietnam, ulv23",https://www.tiktok.com/@ngockhanh_review/video/7351260356557262082,7.351260395744546e+18,nhạc nền - 𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,1.0,𝒩𝑔𝑜𝒸 𝒦𝒽𝒶𝓃𝒽 ✨,True,Chăm da Khánh_nha,"['ulvskin23', 'simplevietnam', 'ulv23']",3,43.0,10928.450277777778,18,Thursday
