user_name,user_avg_view_growth,user_avg_like_growth,user_avg_comment_growth,user_avg_share_growth,user_avg_engagement_growth,user_avg_engagement_rate_change
lucie.tuvy68,0.2788838448786083,0.002563591307097034,0.0,0.0012817773979918786,0.0038453687050889127,-1.081328690060035e-06
lucnguyencris,661.7756714224033,0.12292461639124026,-0.0011668914013069106,0.0011672243405182435,0.1401343568373432,0.0003956886704335894
luongthingoctram99,0.05402183456803857,0.0012442281637957224,0.0,0.0,0.0012442281637957224,-9.279286139563086e-06
maiyen3366,160.20718565629176,3.8927215289961703,0.08582687090997965,0.005431764961494822,4.039209748359122,-0.00019421408814473414
me_sa_cody_1725,0.47266360912883354,0.006767761717494191,0.0,0.0,0.01209653303065606,-0.0007250211217243605
mebinreview1,0.12006083082094987,0.0,0.0,0.0,0.0,-2.670356290399717e-07
mecunmiu06,1277.2953269399604,-5.898751335260435,0.06854623057631518,0.46470711730715886,-5.0478950984045,-0.1190363185415386
mehanaxinh,-53.907388488787795,-12.644242315516394,0.0023274457575835966,0.005513882864263999,-12.634932532803676,-0.000690882552219361
mei.mei.oi,70.6716480393817,1.4915114659570974,0.01955746347111983,0.03689935684194887,1.6049879275924472,-0.001331094924025947
meimei8866,868.3652321792002,12.974567845147751,0.00328503120779646,1.5692932105263107,14.546108909847263,-0.005824164036450771
mekemsocmo161,-57.80246484985247,0.016321749014491137,0.0,0.0,0.016321749014491137,0.0001707991513437058
memamgao,0.5197274163512484,-1.2017729576823664,0.013202783641870627,0.0,-1.1885701740404957,-0.00019931041871422292
meminne96,3964.4832835892485,5.277832401695212,0.027048028583439555,0.12220356414947262,5.4366454688786146,-0.11478671580767248
memit6_6,-301.84454745827395,0.007302256724858876,0.0013288694350756425,0.0,0.011037144333387719,0.0016706470223698071
menhimreview,-2292.2159184968373,1.4297377097806112,0.0,0.008112660299281243,1.4414546952701208,0.005011658424015153
menhoilamhet,0.05826479170333206,0.002312396156622939,0.0007706403164762933,0.0,0.003083036473099232,5.1109296033627e-06
meowreview38,0.0,-0.08116817672120893,0.023143683702989404,0.0011571097968629484,-0.053395830665908174,1.126841394296198e-06
meshushi121,4227.725467540615,-5.178033397676956,0.16843695948354118,0.0024928676287289163,-4.825332749262933,-0.011163162733375922
