Unnamed: 0,user_name,user_nfollower,user_total_likes,vid_id,vid_caption,vid_postTime,vid_scrapeTime,vid_duration,vid_nview,vid_nlike,vid_ncomment,vid_nshare,vid_nsave,vid_hashtags,vid_url,music_id,music_title,music_nused,music_authorName,music_originality,topic
1450,hanhvt0711,517.8K,4.6M,7500108681938210056,"Nắng hè có gắt đến đâu, da bé vẫn mềm mịn nhờ Cicaplast B5+ đồng hành",2025-05-03 13:52:11+07:00,2025-06-25 14:07:27+07:00,00:00,288.7K,3717,49,304,558,"cicaplast, cicaplastbaumeb5, larocheposay, miavn, larocheposayvn, larocheposaypartner",https://www.tiktok.com/@hanhvt0711/video/7500108681938210056,6.873501791145691e+18,Epic Music(863502),5.4M videos,,False,['beauty']
1451,hanhvt0711,517.6K,4.7M,7500108681938210056,"Nắng hè có gắt đến đâu, da bé vẫn mềm mịn nhờ Cicaplast B5+ đồng hành",2025-05-03 13:52:11+07:00,2025-06-26 19:53:11+07:00,00:00,288.7K,3717,49,304,557,"cicaplast, cicaplastbaumeb5, larocheposay, miavn, larocheposayvn, larocheposaypartner",https://www.tiktok.com/@hanhvt0711/video/7500108681938210056,6.873501791145691e+18,Epic Music(863502),5.5M videos,,False,['beauty']
1452,hanhvt0711,517.9K,4.6M,7501672826525551879,Mái tóc xịn sò hơn nhờ chuyển sang dầu gội thảo dược nè,2025-05-07 19:01:52+07:00,2025-06-24 20:16:18+07:00,00:00,173.5K,1513,47,3,163,"daugoiduoclieunguyenxuan, daugoi, tocdep, cerealcerdik",https://www.tiktok.com/@hanhvt0711/video/7501672826525551879,7.200478944389564e+18,Vlog ・ Stylish city pop(1275391),3.9M videos,,False,['beauty']
1453,hanhvt0711,517.8K,4.6M,7501672826525551879,Mái tóc xịn sò hơn nhờ chuyển sang dầu gội thảo dược nè,2025-05-07 19:01:52+07:00,2025-06-25 14:07:12+07:00,00:00,173.5K,1513,47,3,163,"daugoiduoclieunguyenxuan, daugoi, tocdep, cerealcerdik",https://www.tiktok.com/@hanhvt0711/video/7501672826525551879,7.200478944389564e+18,Vlog ・ Stylish city pop(1275391),3.9M videos,,False,['beauty']
1454,hanhvt0711,517.6K,4.7M,7501672826525551879,Mái tóc xịn sò hơn nhờ chuyển sang dầu gội thảo dược nè,2025-05-07 19:01:52+07:00,2025-06-26 19:52:46+07:00,00:00,173.6K,1513,47,3,163,"daugoiduoclieunguyenxuan, daugoi, tocdep, cerealcerdik",https://www.tiktok.com/@hanhvt0711/video/7501672826525551879,7.200478944389564e+18,Vlog ・ Stylish city pop(1275391),3.9M videos,,False,['beauty']
1455,hanmo99,12.6K,396.9K,7515772709872160016,+1 áo xinh làm quà cho người iu 🤩,2025-06-14 18:56:37+07:00,2025-06-24 06:15:31+07:00,00:00,1326,49,37,7,9,"aothun, ideverray, aothunnamnu, aothunidverray, quatangnguoiyeu, quatangbangai, hanmo99, xuhuong, fyp, viral",https://www.tiktok.com/@hanmo99/video/7515772709872160016,7.396857261706055e+18,nhạc nền - Wang2k8,3506 videos,Wang2k8,False,['tech_and_household']
1456,hanmo99,12.6K,397.2K,7515772709872160016,+1 áo xinh làm quà cho người iu 🤩,2025-06-14 18:56:37+07:00,2025-06-25 02:38:53+07:00,00:00,1332,49,37,7,8,"aothun, ideverray, aothunnamnu, aothunidverray, quatangnguoiyeu, quatangbangai, hanmo99, xuhuong, fyp, viral",https://www.tiktok.com/@hanmo99/video/7515772709872160016,7.396857261706055e+18,nhạc nền - Wang2k8,3515 videos,Wang2k8,False,['tech_and_household']
1457,hanmo99,12.6K,397.3K,7515772709872160016,+1 áo xinh làm quà cho người iu 🤩,2025-06-14 18:56:37+07:00,2025-06-26 00:41:59+07:00,00:00,1335,49,37,7,8,"aothun, ideverray, aothunnamnu, aothunidverray, quatangnguoiyeu, quatangbangai, hanmo99, xuhuong, fyp, viral",https://www.tiktok.com/@hanmo99/video/7515772709872160016,7.396857261706055e+18,nhạc nền - Wang2k8,3537 videos,Wang2k8,False,['tech_and_household']
1458,hanmo99,12.6K,397.2K,7519486450174283025,Ăn là dính đó nha 🤩,2025-06-24 19:07:50+07:00,2025-06-25 02:33:47+07:00,00:00,122,9,8,1,3,"chumruot, chumruotsaymuoiot, traicay, traicaysaydeo, mukbang, ancungtiktok, hanmo99, xuhuong, fyp, viral",https://www.tiktok.com/@hanmo99/video/7519486450174283025,7.232961133668322e+18,nhạc nền - Một chiếc bụng đói,37.1K videos,Một chiếc bụng đói,False,['tech_and_household']
1459,hanmo99,12.6K,397.3K,7519486450174283025,Ăn là dính đó nha 🤩,2025-06-24 19:07:50+07:00,2025-06-26 00:36:52+07:00,00:00,489,25,22,3,5,"chumruot, chumruotsaymuoiot, traicay, traicaysaydeo, mukbang, ancungtiktok, hanmo99, xuhuong, fyp, viral",https://www.tiktok.com/@hanmo99/video/7519486450174283025,7.232961133668322e+18,nhạc nền - Một chiếc bụng đói,37.2K videos,Một chiếc bụng đói,False,['tech_and_household']
1460,hanmo99,12.6K,397.6K,7519486450174283025,Ăn là dính đó nha 🤩,2025-06-24 19:07:50+07:00,2025-06-27 01:42:08+07:00,00:00,652,27,22,4,6,"chumruot, chumruotsaymuoiot, traicay, traicaysaydeo, mukbang, ancungtiktok, hanmo99, xuhuong, fyp, viral",https://www.tiktok.com/@hanmo99/video/7519486450174283025,7.232961133668322e+18,nhạc nền - Một chiếc bụng đói,37.3K videos,Một chiếc bụng đói,False,['tech_and_household']
1461,haureview99,111.9K,1.3M,7509848049234103570,Loa hát karaoke kèm 2 mic GD-X5 mới mở bán nên giá rẻ anh em nhanh tay vào săn nhé!,2025-05-29 19:45:55+07:00,2025-06-25 01:17:47+07:00,00:00,11.5K,877,6,15,27,"haureview99, learnontiktok, thanhcongnghe, review, loahatkaraokebluetooth, loabluetoothkaraoke, loagdx5, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7509848049234103570,7.50984809588851e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1462,haureview99,111.9K,1.3M,7509848049234103570,Loa hát karaoke kèm 2 mic GD-X5 mới mở bán nên giá rẻ anh em nhanh tay vào săn nhé!,2025-05-29 19:45:55+07:00,2025-06-25 23:11:26+07:00,00:00,11.6K,877,6,15,27,"haureview99, learnontiktok, thanhcongnghe, review, loahatkaraokebluetooth, loabluetoothkaraoke, loagdx5, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7509848049234103570,7.50984809588851e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1463,haureview99,112K,1.3M,7509848049234103570,Loa hát karaoke kèm 2 mic GD-X5 mới mở bán nên giá rẻ anh em nhanh tay vào săn nhé!,2025-05-29 19:45:55+07:00,2025-06-26 23:57:33+07:00,00:00,11.6K,877,6,15,27,"haureview99, learnontiktok, thanhcongnghe, review, loahatkaraokebluetooth, loabluetoothkaraoke, loagdx5, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7509848049234103570,7.50984809588851e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1464,haureview99,111.9K,1.3M,7510224990420176136,Ai may mắn thì mình sẽ rep bình luận nhé ạ,2025-05-30 20:08:38+07:00,2025-06-25 01:17:32+07:00,00:58,17.3K,755,387,69,123,"haureview99, learnontiktok, thanhcongnghe, review, donghothongminh, smartwatch, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7510224990420176136,7.510225114860948e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1465,haureview99,111.9K,1.3M,7510224990420176136,Ai may mắn thì mình sẽ rep bình luận nhé ạ,2025-05-30 20:08:38+07:00,2025-06-25 23:11:11+07:00,00:00,17.4K,758,388,69,123,"haureview99, learnontiktok, thanhcongnghe, review, donghothongminh, smartwatch, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7510224990420176136,7.510225114860948e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1466,haureview99,112K,1.3M,7510224990420176136,Ai may mắn thì mình sẽ rep bình luận nhé ạ,2025-05-30 20:08:38+07:00,2025-06-26 23:57:17+07:00,00:58,17.4K,758,389,69,123,"haureview99, learnontiktok, thanhcongnghe, review, donghothongminh, smartwatch, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7510224990420176136,7.510225114860948e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1467,haureview99,111.9K,1.3M,7511340772591996168,Lên cho ae đồng hồ S29 promax ram 8 bộ nhớ 256gb siêu khoẻ luôn,2025-06-02 20:18:26+07:00,2025-06-25 01:17:22+07:00,00:00,15.2K,856,49,31,35,"haureview99, learnontiktok, thanhcongnghe, review, s29promax, donghothongminh, smartwatch, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7511340772591996168,7.511340842947448e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1468,haureview99,111.9K,1.3M,7511340772591996168,Lên cho ae đồng hồ S29 promax ram 8 bộ nhớ 256gb siêu khoẻ luôn,2025-06-02 20:18:26+07:00,2025-06-25 23:11:01+07:00,00:00,15.3K,857,50,31,36,"haureview99, learnontiktok, thanhcongnghe, review, s29promax, donghothongminh, smartwatch, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7511340772591996168,7.511340842947448e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1469,haureview99,112K,1.3M,7511340772591996168,Lên cho ae đồng hồ S29 promax ram 8 bộ nhớ 256gb siêu khoẻ luôn,2025-06-02 20:18:26+07:00,2025-06-26 23:57:06+07:00,00:00,15.4K,858,50,31,37,"haureview99, learnontiktok, thanhcongnghe, review, s29promax, donghothongminh, smartwatch, fypシ, fyp",https://www.tiktok.com/@haureview99/video/7511340772591996168,7.511340842947448e+18,nhạc nền - Hậu review,1 videos,Hậu review,True,['tech_and_household']
1470,hetganh1,6050,173.8K,7520085521415097618,"Äá» máº·c nhÃ , Äi biá»n Äá»u xinh nha",2025-06-26 09:52:32+07:00,2025-06-26 18:52:08+07:00,00:00,115,3,0,1,1,"dobonu, b, sethaiday, xuhuong, bohaiday",https://www.tiktok.com/@hetganh1/video/7520085521415097618,7.385211114646474e+18,nháº¡c ná»n - Sa Sally,11.3K videos,Sa Sally,False,
1471,hetganh1,6083,176K,7520085521415097618,"Đồ mặc nhà, đi biển đều xinh nha",2025-06-26 09:52:32+07:00,2025-06-28 01:24:25+07:00,00:00,1488,20,0,2,5,"dobonu, b, sethaiday, xuhuong, bohaiday",https://www.tiktok.com/@hetganh1/video/7520085521415097618,7.385211114646474e+18,nhạc nền - Sa Sally,11.4K videos,Sa Sally,False,
1472,hetganh1,6116,177.5K,7520085521415097618,"Đồ mặc nhà, đi biển đều xinh nha",2025-06-26 09:52:32+07:00,2025-06-29 16:17:54+07:00,00:00,3996,59,0,2,7,"dobonu, b, sethaiday, xuhuong, bohaiday",https://www.tiktok.com/@hetganh1/video/7520085521415097618,7.385211114646474e+18,nhạc nền - Sa Sally,11.6K videos,Sa Sally,False,
1473,hetganh1,6050,173.8K,7520102979668692232,Quáº§n short cáº¡p cao,2025-06-26 11:00:17+07:00,2025-06-26 18:51:53+07:00,00:00,181,4,0,Share,1,"quanshortnu, quanshortcapcao, xuhuong",https://www.tiktok.com/@hetganh1/video/7520102979668692232,7.510527207089917e+18,nháº¡c ná»n - MAX PATIN VIá»T TRÃ,4985 videos,MAX PATIN VIá»T TRÃ,False,
1474,hetganh1,6083,176K,7520102979668692232,Quần short cạp cao,2025-06-26 11:00:17+07:00,2025-06-28 01:24:07+07:00,00:00,326,6,0,1,1,"quanshortnu, quanshortcapcao, xuhuong",https://www.tiktok.com/@hetganh1/video/7520102979668692232,7.510527207089917e+18,nhạc nền - MAX PATIN VIỆT TRÌ,6049 videos,MAX PATIN VIỆT TRÌ,False,
1475,hetganh1,6116,177.5K,7520102979668692232,Quần short cạp cao,2025-06-26 11:00:17+07:00,2025-06-29 16:17:33+07:00,00:00,505,7,0,1,1,"quanshortnu, quanshortcapcao, xuhuong",https://www.tiktok.com/@hetganh1/video/7520102979668692232,7.510527207089917e+18,nhạc nền - MAX PATIN VIỆT TRÌ,7072 videos,MAX PATIN VIỆT TRÌ,False,
1476,hienpunnie,22.7K,836K,7513811638420540690,cường lực tự dán có khung,2025-06-09 12:06:40+07:00,2025-06-24 23:27:47+07:00,00:00,775,17,10,1,3,"kinhcuongluc, kinhcuongluciphone, kinhcuongluctudan",https://www.tiktok.com/@hienpunnie/video/7513811638420540690,7.345755852229201e+18,sonido original,238.5K videos,MUNTA*,False,['tech_and_household']
1477,hienpunnie,22.7K,836.4K,7513811638420540690,cường lực tự dán có khung,2025-06-09 12:06:40+07:00,2025-06-25 21:06:26+07:00,00:00,779,17,10,1,3,"kinhcuongluc, kinhcuongluciphone, kinhcuongluctudan",https://www.tiktok.com/@hienpunnie/video/7513811638420540690,7.345755852229201e+18,sonido original,238.5K videos,MUNTA*,False,['tech_and_household']
1478,hienpunnie,22.7K,836.7K,7513811638420540690,cường lực tự dán có khung,2025-06-09 12:06:40+07:00,2025-06-26 21:50:53+07:00,00:00,781,17,10,1,3,"kinhcuongluc, kinhcuongluciphone, kinhcuongluctudan",https://www.tiktok.com/@hienpunnie/video/7513811638420540690,7.345755852229201e+18,sonido original,238.3K videos,MUNTA*,False,['tech_and_household']
1479,hienpunnie,22.7K,836K,7519209616589196551,set quà tặng nến thơm,2025-06-24 01:13:34+07:00,2025-06-24 23:22:40+07:00,00:00,495,14,8,2,4,"quatangnguoiyeu, quatangbangai, giftideas, xuhuong, viral, capcut",https://www.tiktok.com/@hienpunnie/video/7519209616589196551,7.42934134874925e+18,suara asli - 𝒞𝒽𝒾𝓀𝒶.𝒸𝒽,364.5K videos,``𝙲𝚑𝔦𝚔𝚊™✨,False,['tech_and_household']
1480,hienpunnie,22.7K,836.4K,7519209616589196551,set quà tặng nến thơm,2025-06-24 01:13:34+07:00,2025-06-25 21:01:01+07:00,00:00,574,16,8,3,4,"quatangnguoiyeu, quatangbangai, giftideas, xuhuong, viral, capcut",https://www.tiktok.com/@hienpunnie/video/7519209616589196551,7.42934134874925e+18,suara asli - 𝒞𝒽𝒾𝓀𝒶.𝒸𝒽,365.1K videos,``𝙲𝚑𝔦𝚔𝚊™✨,False,['tech_and_household']
1481,hienpunnie,22.7K,836.7K,7519209616589196551,set quà tặng nến thơm,2025-06-24 01:13:34+07:00,2025-06-26 21:45:13+07:00,00:00,618,16,8,3,4,"quatangnguoiyeu, quatangbangai, giftideas, xuhuong, viral, capcut",https://www.tiktok.com/@hienpunnie/video/7519209616589196551,7.42934134874925e+18,suara asli - 𝒞𝒽𝒾𝓀𝒶.𝒸𝒽,366.1K videos,``𝙲𝚑𝔦𝚔𝚊™✨,False,['tech_and_household']
1482,hienpunnie,22.7K,836K,7519432344026057992,giỏ đồ giặt này ok nhe,2025-06-24 15:37:52+07:00,2025-06-24 23:22:25+07:00,00:00,61,2,1,Share,1,"deli, giodungdo, xuhuong, decor",https://www.tiktok.com/@hienpunnie/video/7519432344026057992,7.072513628145977e+18,Aesthetic,22.9M videos,Tollan Kim🌸,False,['tech_and_household']
1483,hienpunnie,22.7K,836.4K,7519432344026057992,giỏ đồ giặt này ok nhe,2025-06-24 15:37:52+07:00,2025-06-25 21:00:46+07:00,00:00,971,39,13,7,11,"deli, giodungdo, xuhuong, decor",https://www.tiktok.com/@hienpunnie/video/7519432344026057992,7.072513628145977e+18,Aesthetic,22.9M videos,Tollan Kim🌸,False,['tech_and_household']
1484,hienpunnie,22.7K,836.7K,7519432344026057992,giỏ đồ giặt này ok nhe,2025-06-24 15:37:52+07:00,2025-06-26 21:44:56+07:00,00:00,1087,42,15,8,12,"deli, giodungdo, xuhuong, decor",https://www.tiktok.com/@hienpunnie/video/7519432344026057992,7.072513628145977e+18,Aesthetic,22.9M videos,Tollan Kim🌸,False,['tech_and_household']
1485,hieuc0nsau,110.6K,17.8M,7516718877707947272,Mọi người qua trải nghiệm nha,2025-06-17 08:08:14+07:00,2025-06-24 07:02:43+07:00,01:25,47K,732,1,Share,0,"hieuc0nsau, vali399k, checkinnhanqua, khamphavietnam, lugvn, valilug",https://www.tiktok.com/@hieuc0nsau/video/7516718877707947272,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1486,hieuc0nsau,110.6K,17.8M,7516718877707947272,Mọi người qua trải nghiệm nha,2025-06-17 08:08:14+07:00,2025-06-25 03:39:01+07:00,01:25,47K,732,1,Share,0,"hieuc0nsau, vali399k, checkinnhanqua, khamphavietnam, lugvn, valilug",https://www.tiktok.com/@hieuc0nsau/video/7516718877707947272,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1487,hieuc0nsau,110.5K,17.8M,7516718877707947272,Mọi người qua trải nghiệm nha,2025-06-17 08:08:14+07:00,2025-06-26 01:44:32+07:00,00:00,47K,732,1,Share,0,"hieuc0nsau, vali399k, checkinnhanqua, khamphavietnam, lugvn, valilug",https://www.tiktok.com/@hieuc0nsau/video/7516718877707947272,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1488,hieuc0nsau,110.6K,17.8M,7516729438365568264,mọi người tham khảo nha,2025-06-17 08:49:13+07:00,2025-06-24 07:02:33+07:00,00:00,18.1K,502,0,Share,0,"hieuc0nsau, gscformen",https://www.tiktok.com/@hieuc0nsau/video/7516729438365568264,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1489,hieuc0nsau,110.6K,17.8M,7516729438365568264,mọi người tham khảo nha,2025-06-17 08:49:13+07:00,2025-06-25 03:38:49+07:00,00:00,18.1K,502,0,Share,0,"hieuc0nsau, gscformen",https://www.tiktok.com/@hieuc0nsau/video/7516729438365568264,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1490,hieuc0nsau,110.5K,17.8M,7516729438365568264,mọi người tham khảo nha,2025-06-17 08:49:13+07:00,2025-06-26 01:44:20+07:00,00:00,18.1K,502,0,Share,0,"hieuc0nsau, gscformen",https://www.tiktok.com/@hieuc0nsau/video/7516729438365568264,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1491,hieuc0nsau,110.6K,17.8M,7516858257630121224,mọi người tham khảo nha,2025-06-17 17:09:06+07:00,2025-06-24 07:02:17+07:00,00:00,16.1K,706,0,1,1,hieuc0nsau,https://www.tiktok.com/@hieuc0nsau/video/7516858257630121224,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.4M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1492,hieuc0nsau,110.6K,17.8M,7516858257630121224,mọi người tham khảo nha,2025-06-17 17:09:06+07:00,2025-06-25 03:38:33+07:00,00:00,16.1K,706,0,1,1,hieuc0nsau,https://www.tiktok.com/@hieuc0nsau/video/7516858257630121224,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.4M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1493,hieuc0nsau,110.5K,17.8M,7516858257630121224,mọi người tham khảo nha,2025-06-17 17:09:06+07:00,2025-06-26 01:44:04+07:00,00:00,16.1K,706,0,1,1,hieuc0nsau,https://www.tiktok.com/@hieuc0nsau/video/7516858257630121224,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.5M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1494,hieuc0nsau,110.6K,17.8M,7519377483863444744,mọi người tham khảo nha,2025-06-24 12:04:59+07:00,2025-06-25 03:34:58+07:00,00:00,11.6K,206,0,Share,0,"hieuc0nsau, chongnangphorong, chongnang, pond, hoptaccungunilever, pondsvietnam, uvmiracle",https://www.tiktok.com/@hieuc0nsau/video/7519377483863444744,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1495,hieuc0nsau,110.5K,17.8M,7519377483863444744,mọi người tham khảo nha,2025-06-24 12:04:59+07:00,2025-06-26 01:40:46+07:00,00:00,11.6K,206,0,Share,0,"hieuc0nsau, chongnangphorong, chongnang, pond, hoptaccungunilever, pondsvietnam, uvmiracle",https://www.tiktok.com/@hieuc0nsau/video/7519377483863444744,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1496,hieuc0nsau,110.5K,17.8M,7519377483863444744,mọi người tham khảo nha,2025-06-24 12:04:59+07:00,2025-06-27 03:54:46+07:00,00:00,11.6K,206,0,Share,0,"hieuc0nsau, chongnangphorong, chongnang, pond, hoptaccungunilever, pondsvietnam, uvmiracle",https://www.tiktok.com/@hieuc0nsau/video/7519377483863444744,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
1497,hieuc0nsau,110.6K,17.8M,7519377764177153298,mọi người tham khảo nha,2025-06-24 12:06:04+07:00,2025-06-25 03:34:43+07:00,00:00,95,3,0,1,0,"hieuc0nsau, nattoichou, nattokinase, genkifami, 7yearanniversary, madeinjapan",https://www.tiktok.com/@hieuc0nsau/video/7519377764177153298,7.519377803297869e+18,nhạc nền - Hiếu Con Sâu,1 videos,Hiếu Con Sâu,True,['beauty']
1498,hieuc0nsau,110.5K,17.8M,7519377764177153298,mọi người tham khảo nha,2025-06-24 12:06:04+07:00,2025-06-26 01:40:31+07:00,00:00,108,4,0,1,0,"hieuc0nsau, nattoichou, nattokinase, genkifami, 7yearanniversary, madeinjapan",https://www.tiktok.com/@hieuc0nsau/video/7519377764177153298,7.519377803297869e+18,nhạc nền - Hiếu Con Sâu,1 videos,Hiếu Con Sâu,True,['beauty']
1499,hieuc0nsau,110.5K,17.8M,7519377764177153298,mọi người tham khảo nha,2025-06-24 12:06:04+07:00,2025-06-27 03:54:31+07:00,00:00,122,4,0,1,0,"hieuc0nsau, nattoichou, nattokinase, genkifami, 7yearanniversary, madeinjapan",https://www.tiktok.com/@hieuc0nsau/video/7519377764177153298,7.519377803297869e+18,nhạc nền - Hiếu Con Sâu,1 videos,Hiếu Con Sâu,True,['beauty']
1500,hieuc0nsau,110.6K,17.8M,7519378165085637896,mọi người tham khảo nha,2025-06-24 12:07:38+07:00,2025-06-25 03:34:26+07:00,00:00,15.6K,307,0,Share,0,"hieuc0nsau, lorealparisvn, skincarepartner",https://www.tiktok.com/@hieuc0nsau/video/7519378165085637896,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.4M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1501,hieuc0nsau,110.5K,17.8M,7519378165085637896,mọi người tham khảo nha,2025-06-24 12:07:38+07:00,2025-06-26 01:40:14+07:00,00:00,15.7K,307,0,Share,0,"hieuc0nsau, lorealparisvn, skincarepartner",https://www.tiktok.com/@hieuc0nsau/video/7519378165085637896,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.5M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1502,hieuc0nsau,110.5K,17.8M,7519378165085637896,mọi người tham khảo nha,2025-06-24 12:07:38+07:00,2025-06-27 03:54:15+07:00,00:00,15.7K,307,0,Share,0,"hieuc0nsau, lorealparisvn, skincarepartner",https://www.tiktok.com/@hieuc0nsau/video/7519378165085637896,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.5M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1503,hieuc0nsau,110.6K,17.8M,7519378383135182087,,2025-06-24 12:08:28+07:00,2025-06-25 03:34:10+07:00,00:00,21.5K,404,0,Share,0,"lorealparisvn, skincarepartner, hieuc0nsau",https://www.tiktok.com/@hieuc0nsau/video/7519378383135182087,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.4M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1504,hieuc0nsau,110.5K,17.8M,7519378383135182087,,2025-06-24 12:08:28+07:00,2025-06-26 01:39:58+07:00,00:00,21.5K,404,0,Share,0,"lorealparisvn, skincarepartner, hieuc0nsau",https://www.tiktok.com/@hieuc0nsau/video/7519378383135182087,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.5M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1505,hieuc0nsau,110.5K,17.8M,7519378383135182087,,2025-06-24 12:08:28+07:00,2025-06-27 03:53:59+07:00,00:00,21.5K,405,0,Share,0,"lorealparisvn, skincarepartner, hieuc0nsau",https://www.tiktok.com/@hieuc0nsau/video/7519378383135182087,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.5M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1506,hieuc0nsau,110.6K,17.8M,7519379255558425863,,2025-06-24 12:11:51+07:00,2025-06-25 03:33:53+07:00,00:00,27.8K,504,0,Share,0,"lorealparisvn, skincarepartner, hieuc0nsau",https://www.tiktok.com/@hieuc0nsau/video/7519379255558425863,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.4M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1507,hieuc0nsau,110.5K,17.8M,7519379255558425863,,2025-06-24 12:11:51+07:00,2025-06-26 01:39:42+07:00,00:00,27.8K,504,0,Share,0,"lorealparisvn, skincarepartner, hieuc0nsau",https://www.tiktok.com/@hieuc0nsau/video/7519379255558425863,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.5M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1508,hieuc0nsau,110.5K,17.8M,7519379255558425863,,2025-06-24 12:11:51+07:00,2025-06-27 03:53:43+07:00,00:00,27.9K,504,0,Share,0,"lorealparisvn, skincarepartner, hieuc0nsau",https://www.tiktok.com/@hieuc0nsau/video/7519379255558425863,7.29613627720773e+18,พี่ชอบหนูที่สุดเลย (I Like You The Most) (Speed Up),28.5M videos,พลเช้ดที่ไม่ค่อยปล่อยเพลง 💐|วาลินกินกับอะไรก็อร่อย,False,['beauty']
1509,hieuc0nsau,110.6K,17.8M,7519386472823196946,mọi người tham khảo nha,2025-06-24 12:39:52+07:00,2025-06-25 03:33:37+07:00,00:43,2435,10,0,8,0,"hieuc0nsau, selvertthermal, kemduongammuaha, kemduongdadau, dailymoisturizinggelcreamforcombination, kemduongamhangngaydanhchodahonhopvadadau, kemduongdaumun, dailymoisturizinggel, oilyskin, dadau, mothamgiammun",https://www.tiktok.com/@hieuc0nsau/video/7519386472823196946,7.136445672693172e+18,Cute,1.1M videos,Aurel Surya Lie,False,['beauty']
